item_id,recommend,genres,sentiment_analysis,genres_Action,genres_Adventure,genres_Animation &amp; Modeling,genres_Audio Production,genres_Casual,genres_Design &amp; Illustration,genres_Early Access,genres_Education,genres_Free to Play,genres_Indie,genres_Massively Multiplayer,genres_RPG,genres_Racing,genres_Simulation,genres_Software Training,genres_Sports,genres_Strategy,genres_Utilities,genres_Video Production,genres_Web Publishing
346940,True,"['Adventure', 'Indie', 'RPG', 'Strategy']",2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
363270,False,"['Action', 'Indie', 'Racing']",2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
369400,True,"['Casual', 'Free to Play', 'Indie', 'Strategy']",2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
221540,True,"['Indie', 'Strategy']",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
398840,True,"['Action', 'Free to Play', 'Simulation', 'Strategy']",2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
364690,False,"['Action', 'Adventure', 'Indie']",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39190,True,['RPG'],2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
274250,False,"['Indie', 'Sports']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
299660,True,"['Action', 'Indie']",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
297110,True,"['Casual', 'Indie']",2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
216260,True,"['Indie', 'Simulation', 'Sports']",2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
328940,True,['Indie'],2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
328500,True,['Indie'],1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
273300,True,"['Action', 'Adventure', 'Indie']",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
480630,False,['RPG'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
383270,True,"['Adventure', 'Indie']",2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
234650,True,"['Adventure', 'Indie', 'RPG', 'Strategy']",2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
459820,True,"['Casual', 'Free to Play', 'Indie']",2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
342230,False,"['Action', 'Indie', 'Simulation']",2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3710,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252770,False,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
331900,True,"['Action', 'RPG']",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
395200,True,"['Action', 'Adventure', 'Indie']",2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
283640,False,"['Action', 'Indie', 'RPG']",2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
208750,True,"['Action', 'Adventure', 'Indie', 'RPG']",2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
24780,True,"['Simulation', 'Strategy']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
308270,True,"['Simulation', 'Strategy']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
205550,False,"['Action', 'Indie', 'Casual']",2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
285580,True,"['Action', 'Free to Play', 'Indie', 'Sports', 'Strategy', 'Early Access']",2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0
259470,False,['Indie'],2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
380840,True,"['Action', 'Free to Play', 'Indie']",2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
264240,True,"['Action', 'Adventure', 'Indie', 'RPG']",1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
318100,False,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
208570,False,"['Action', 'Adventure']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291010,False,"['Action', 'Adventure', 'Indie']",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
337850,True,"['Adventure', 'Indie', 'RPG', 'Strategy']",2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
9160,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310031,True,"['Simulation', 'Strategy']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1520,True,"['Indie', 'Strategy']",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
314660,True,"['Action', 'Adventure', 'Indie']",2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15390,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57600,True,"['Strategy', 'Simulation']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
285050,True,"['Casual', 'Indie', 'Simulation', 'Strategy']",2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
254080,False,['Strategy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
285310,False,"['Simulation', 'Strategy']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
250460,True,"['Casual', 'Indie', 'Simulation']",2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
39670,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433080,True,['Strategy'],2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
326220,False,"['Adventure', 'Indie']",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
410320,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310790,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384000,True,"['Action', 'Adventure', 'Indie']",2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
305070,True,"['Action', 'Adventure', 'Indie']",2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
324810,True,"['Action', 'Free to Play', 'Indie']",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
514520,True,['Indie'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
498580,True,"['Action', 'Adventure', 'Indie']",2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
477160,False,"['Adventure', 'Indie']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15300,True,['Action'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290650,False,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
238300,True,"['Action', 'Adventure']",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307340,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247293,True,"['Action', 'Adventure']",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600,True,['Racing'],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
273840,True,"['Racing', 'Simulation', 'Sports']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
44340,False,"['Action', 'Strategy']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
269270,True,"['Action', 'Indie']",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
314300,False,"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
409590,True,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Early Access']",1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
360960,True,"['Action', 'Adventure', 'Indie']",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
337070,True,['Utilities'],2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315340,False,"['Action', 'Indie']",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
224820,True,"['Action', 'Indie']",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
289930,True,"['Casual', 'Simulation', 'Strategy']",2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
310470,True,"['Simulation', 'Strategy']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
265870,False,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
22000,True,['Indie'],2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
304670,True,"['Casual', 'Indie', 'Strategy']",2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
97100,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200230,False,"['Racing', 'Simulation']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
408120,False,['Indie'],1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110400,True,"['Indie', 'Racing']",2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
391570,True,"['Indie', 'RPG']",2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
427950,True,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",2,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
334210,True,"['Action', 'Indie', 'Strategy']",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
434620,True,"['Casual', 'Indie']",2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
431560,True,"['Action', 'Indie']",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
398070,True,"['Action', 'Indie']",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
405820,True,"['Action', 'Adventure']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434020,True,"['Adventure', 'Indie', 'Strategy']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
338310,True,"['Action', 'Adventure', 'Indie', 'RPG']",2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
385530,True,"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
252070,True,"['Action', 'Indie']",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
336520,False,"['Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
42000,False,"['Casual', 'Indie']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223100,True,"['Action', 'Adventure']",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446020,True,"['Adventure', 'Indie', 'Simulation', 'Early Access']",2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
47700,True,['Strategy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50510,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440810,False,"['Action', 'Casual', 'Indie']",2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
352960,True,"['Action', 'Indie']",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
347940,True,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Early Access']",0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
252910,True,['Simulation'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
213610,True,['Action'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364390,True,"['Adventure', 'Indie']",2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
289520,False,"['RPG', 'Strategy']",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
351710,True,"['RPG', 'Strategy']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
375040,True,"['Action', 'Casual', 'Indie', 'Simulation']",2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
315840,True,"['Action', 'Indie', 'RPG', 'Early Access']",0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
345390,True,['Adventure'],2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290890,False,"['Action', 'Casual', 'Indie', 'RPG', 'Strategy']",0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
316790,True,['Adventure'],2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331670,True,"['Casual', 'Indie', 'Strategy']",2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
92700,False,['Action'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473460,True,"['Adventure', 'Casual', 'Indie']",1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11450,True,['RPG'],1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
527340,True,"['Action', 'Indie']",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6550,True,['Action'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221020,True,"['Indie', 'RPG', 'Simulation', 'Strategy']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
225340,True,['Strategy'],2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
444640,False,"['Action', 'Free to Play', 'Strategy']",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
381990,True,"['Free to Play', 'Massively Multiplayer']",2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
231160,True,"['Action', 'Adventure', 'Indie']",2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
219103,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24840,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445750,True,"['Adventure', 'Indie']",2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
429490,False,"['Action', 'Adventure', 'Casual', 'Indie']",0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
418300,True,"['Action', 'Adventure', 'Indie']",2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
367450,True,"['Indie', 'Simulation']",2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
238890,True,"['Indie', 'Simulation', 'Strategy']",2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
243360,True,"['Racing', 'Sports']",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
359040,True,"['Adventure', 'Indie']",2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
372210,True,"['Action', 'Casual', 'Indie']",1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
211523,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,True,['Casual'],2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6420,True,"['Indie', 'Simulation', 'Strategy']",2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8800,True,['Strategy'],2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
283680,True,"['Action', 'Indie']",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
280600,True,"['Action', 'Indie', 'RPG']",2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
275490,False,"['Action', 'Casual', 'Indie']",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
345610,True,"['Adventure', 'Casual']",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257400,True,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Utilities', 'Video Production']",2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
461880,False,"['Casual', 'Indie']",2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
295710,False,"['Free to Play', 'Indie', 'Massively Multiplayer', 'Racing', 'RPG', 'Strategy']",1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0
272080,False,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
397040,False,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
403570,False,"['Adventure', 'Indie']",2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
278460,False,"['Casual', 'RPG']",2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
414080,True,"['Adventure', 'Indie', 'Simulation', 'Strategy', 'Early Access']",0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
406150,True,"['Adventure', 'Casual', 'Indie']",2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
269350,False,"['Adventure', 'Indie', 'Early Access']",2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
376660,True,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",2,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
94000,True,"['Indie', 'Casual']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
339290,False,"['Action', 'Casual', 'Indie']",2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72750,True,"['Action', 'RPG']",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72730,False,"['Action', 'RPG']",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
427190,True,"['Action', 'Adventure']",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351900,True,"['Indie', 'RPG']",2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
271900,True,"['Casual', 'Indie', 'Strategy']",2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
407600,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521990,True,"['Action', 'Indie']",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
365660,True,"['Action', 'Indie', 'Sports']",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
206480,False,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
283660,False,"['Action', 'Casual', 'Indie']",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
330390,True,['RPG'],2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
247660,True,"['Action', 'Adventure']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253980,False,['RPG'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
209370,True,['Indie'],2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
248710,False,"['Action', 'Indie', 'RPG']",0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
271944,True,"['Action', 'RPG']",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
200050,True,['Strategy'],2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17740,True,"['Action', 'Free to Play', 'Strategy']",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
293180,True,"['Action', 'Adventure', 'Indie']",2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
244810,True,"['Action', 'Adventure', 'Casual', 'Indie']",2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258590,True,"['Action', 'Adventure']",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361290,False,['Simulation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
261530,True,"['Action', 'Adventure', 'Indie']",2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11590,True,['Simulation'],2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
324610,False,"['Adventure', 'Indie']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
269030,True,"['Indie', 'RPG']",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
249550,True,"['Indie', 'Massively Multiplayer', 'RPG']",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2300,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351090,True,['Casual'],2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217100,True,"['Action', 'Adventure', 'Indie']",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
384360,True,"['Casual', 'Indie']",2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
313690,False,"['Action', 'Adventure']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48220,False,"['RPG', 'Strategy']",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
437900,True,"['Casual', 'Free to Play', 'Indie', 'Sports']",1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
257730,True,"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
248170,True,"['Animation &amp; Modeling', 'Education', 'Utilities', 'Web Publishing']",2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
262490,True,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Web Publishing']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
297141,False,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Web Publishing']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
310700,True,"['Action', 'Indie']",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
310070,True,"['Indie', 'Strategy']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
312630,True,"['Indie', 'Strategy']",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
223810,True,"['Action', 'Adventure', 'RPG']",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
394320,False,"['RPG', 'Simulation', 'Strategy']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
440980,True,"['Action', 'Indie']",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
400790,True,"['Action', 'Indie']",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
286690,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31290,True,['Adventure'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289460,True,"['Casual', 'Racing']",2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
217690,True,"['Adventure', 'Indie']",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
212010,False,"['Action', 'Indie', 'Simulation', 'Strategy']",0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
243950,True,"['Action', 'RPG', 'Strategy']",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
401810,True,"['Action', 'Adventure', 'Indie']",2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
391680,True,"['Action', 'Indie', 'Racing', 'Sports']",2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
348490,True,"['Action', 'Indie', 'Strategy']",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
102840,True,"['Action', 'Adventure', 'Indie']",2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9350,True,['Strategy'],2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36000,True,"['Action', 'Indie']",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
358130,True,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
31700,True,"['Action', 'Indie']",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
416130,True,"['Action', 'Adventure', 'Indie', 'Simulation']",2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
230820,True,"['Adventure', 'Indie']",2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
394380,False,"['Action', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer']",1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
