user_id,total_spent,total_items_played,percent_recommended
76561198091118272,14175694.9,10,0.0
76561198091118662,46666428.7,27,0.0
76561198091119310,33086034.7,35,0.0
76561198091119358,7453492.100000001,12,0.0
76561198091119630,79751797.7,30,0.0
76561198091120667,623331.0,14,0.0
76561198091121325,21937.2,3,0.0
76561198091121878,92107.8,5,0.0
76561198091123207,0.0,0,0.0
76561198091123438,0.0,0,0.0
76561198091125007,499436682.09999996,192,0.0
76561198091126167,81540044.0,33,0.0
76561198091126168,3338824.6999999997,2,0.0
76561198091127230,0.0,0,0.0
76561198091127623,30243295.1,32,3.125
76561198091127650,20599065.6,11,0.0
76561198091128115,41635871.400000006,37,0.0
76561198091128519,36375314.0,30,3.3333333333333335
76561198091129768,0.0,7,0.0
76561198091131449,3526417.6,19,0.0
76561198091131591,5232931.499999999,3,0.0
76561198091133277,7041125.5,3,0.0
76561198091133614,49807462.5,58,0.0
76561198091133628,0.0,1,0.0
76561198091133660,11467464.6,9,0.0
76561198091133921,41397890.2,28,3.571428571428571
76561198091135545,28891542.9,20,0.0
76561198091136886,58726627.8,45,0.0
76561198091137123,19703040.799999997,21,0.0
76561198091137958,18859662.2,32,0.0
76561198091138643,0.0,0,0.0
76561198091140215,0.0,0,0.0
76561198091143112,0.0,1,0.0
76561198091143142,0.0,0,0.0
76561198091143713,14515725.0,16,0.0
76561198091145270,48223539.9,46,0.0
76561198091145581,2277525.7,9,0.0
76561198091146515,0.0,5,20.0
76561198091146818,7737007.899999999,3,0.0
76561198091148924,0.0,0,0.0
76561198091148989,0.0,0,0.0
76561198091150532,0.0,0,0.0
76561198091150573,0.0,0,0.0
76561198091152108,50902.7,5,0.0
76561198091152344,0.0,0,0.0
76561198091152373,10193131.3,21,0.0
76561198091152936,5540808.199999999,25,0.0
76561198091153239,65636353.0,44,0.0
76561198091159513,162882354.5,42,2.380952380952381
76561198091159808,0.0,0,0.0
76561198091160836,62758071.1,35,2.857142857142857
76561198091164094,0.0,0,0.0
76561198091164764,90296856.6,69,1.4492753623188406
76561198091165184,0.0,0,0.0
76561198091166709,58594017.9,35,0.0
76561198091169175,0.0,5,0.0
76561198091169263,55406822.3,44,0.0
76561198091171400,38718295.699999996,29,0.0
76561198091171817,11268948.5,14,0.0
76561198091172616,14368350.5,15,0.0
76561198091173082,8805798.0,2,0.0
76561198091173546,30014298.8,31,0.0
76561198091173609,67522465.0,49,2.0408163265306123
76561198091177127,462188933.2,146,0.0
76561198091177154,40431796.9,84,0.0
76561198091177875,0.0,0,0.0
76561198091177919,0.0,0,0.0
76561198091178096,0.0,0,0.0
76561198091180474,4975457.5,8,0.0
76561198091182671,0.0,0,0.0
76561198091183125,0.0,3,0.0
76561198091183692,0.0,0,0.0
76561198091184018,0.0,0,0.0
76561198091190397,0.0,0,0.0
76561198091192063,48793419.599999994,21,0.0
76561198091194116,24987.499999999996,1,0.0
76561198091194373,0.0,0,0.0
76561198091196497,0.0,4,0.0
76561198091196853,5004145.8,12,0.0
76561198091196870,0.0,0,0.0
76561198091197464,46013563.2,34,0.0
76561198091197624,4608387.300000001,9,0.0
76561198091197724,4490416.3,6,0.0
76561198091198454,0.0,0,0.0
76561198091199302,123223287.6,74,0.0
76561198091199941,0.0,0,0.0
76561198091203454,94353736.2,51,3.9215686274509802
76561198091206552,0.0,0,0.0
76561198091208956,0.0,0,0.0
76561198091210061,0.0,2,0.0
76561198091212192,0.0,0,0.0
76561198091213604,20775532.700000003,10,0.0
76561198091213836,0.0,0,0.0
76561198091213907,0.0,0,0.0
76561198091215929,0.0,0,0.0
76561198091216366,55801820.6,39,0.0
76561198091216652,71482.1,12,0.0
76561198091218179,26719333.799999997,12,0.0
76561198091218216,0.0,1,0.0
76561198091220066,45029935.3,32,0.0
76561198091221224,0.0,0,0.0
76561198091222816,0.0,0,0.0
76561198091223118,0.0,0,0.0
76561198091225494,0.0,0,0.0
76561198091226270,0.0,0,0.0
76561198091227762,0.0,0,0.0
76561198091228609,2272525.2,1,0.0
76561198091229557,1130873.8,10,0.0
76561198091230452,0.0,0,0.0
76561198091230918,0.0,0,0.0
76561198091231332,0.0,0,0.0
76561198091232830,0.0,0,0.0
76561198091233857,37869311.400000006,29,0.0
76561198091235556,0.0,0,0.0
76561198091237067,0.0,0,0.0
76561198091240126,0.0,0,0.0
76561198091243375,0.0,0,0.0
76561198091244661,21937.2,10,0.0
76561198091245236,0.0,0,0.0
76561198091250353,0.0,0,0.0
76561198091250895,108947339.5,76,2.631578947368421
76561198091251297,6111414.5,23,0.0
76561198091252197,0.0,0,0.0
76561198091254300,83243133.6,34,0.0
76561198091254711,0.0,0,0.0
76561198091259632,4433282.5,19,0.0
76561198091259725,0.0,0,0.0
76561198091264039,1101856.5,9,0.0
76561198091266752,127472646.1,82,2.4390243902439024
76561198091267949,18367429.0,17,0.0
76561198091269432,0.0,8,0.0
76561198091272808,0.0,0,0.0
76561198091273575,0.0,0,0.0
76561198091274269,0.0,0,0.0
76561198091275223,10860884.1,11,0.0
76561198091275589,24447724.7,2,0.0
76561198091277852,0.0,0,0.0
76561198091280426,0.0,0,0.0
76561198091289264,3405814.6,4,0.0
76561198091289518,0.0,0,0.0
76561198091292537,0.0,0,0.0
76561198091296461,2821575.6,12,8.333333333333332
76561198091296589,1331899.5999999999,8,0.0
76561198091297536,0.0,0,0.0
76561198091299437,2561580.5,5,0.0
76561198091299909,0.0,0,0.0
76561198091308214,78042758.7,46,0.0
76561198091309741,5545876.299999999,10,10.0
76561198091314015,2696600.7,7,0.0
76561198091316809,0.0,0,0.0
76561198091320077,8499026.700000001,6,0.0
76561198091324016,0.0,0,0.0
76561198091325036,2196207.1,7,0.0
76561198091325442,56156549.0,43,2.3255813953488373
76561198091326277,1624016.6,6,0.0
76561198091327602,143379432.79999998,65,3.076923076923077
76561198091327919,1278302.9,6,0.0
76561198091329480,5717199.499999999,6,0.0
76561198091331725,15638871.200000001,13,0.0
76561198091331967,6390502.0,18,0.0
76561198091332590,0.0,3,0.0
76561198091334692,31124164.599999998,18,0.0
76561198091336218,0.0,0,0.0
76561198091339582,78044680.6,62,0.0
76561198091344363,1834498.5,17,5.88235294117647
76561198091356447,32789298.1,13,0.0
76561198091356726,72266096.7,40,0.0
76561198091358304,69339715.60000001,28,0.0
76561198091358692,1773660.9,4,0.0
76561198091362266,201699.09999999998,1,0.0
76561198091364504,16639.4,18,0.0
76561198091368284,1006078.5,1,0.0
76561198091368660,2012157.0,58,0.0
76561198091368975,0.0,0,0.0
76561198091369153,20554866.4,30,0.0
76561198091369848,5202080.6,7,0.0
76561198091373643,0.0,0,0.0
76561198091373702,0.0,6,0.0
76561198091374165,22933493.7,10,0.0
76561198091375137,13112550.1,18,0.0
76561198091378623,2812921.2,10,0.0
76561198091381677,8231518.4,53,0.0
76561198091384609,1266966.2,54,0.0
76561198091385206,0.0,0,0.0
76561198091389346,63995370.199999996,36,0.0
76561198091390804,0.0,0,0.0
76561198091394479,9455743.6,9,0.0
76561198091394935,4666245.699999999,4,0.0
76561198091395020,0.0,0,0.0
76561198091395486,0.0,0,0.0
76561198091398351,8817050.5,26,0.0
76561198091402084,39960.0,7,0.0
76561198091404694,63750090.8,73,1.36986301369863
76561198091405182,0.0,1,0.0
76561198091405304,113188592.6,80,2.5
76561198091406997,0.0,0,0.0
76561198091407148,0.0,2,0.0
76561198091407812,31999343.0,12,0.0
76561198091411761,16901104.0,13,0.0
76561198091411879,989904.7999999999,4,0.0
76561198091416716,39960.0,50,2.0
76561198091420444,0.0,0,0.0
76561198091420612,727564.2,13,0.0
76561198091423176,39960.0,5,0.0
76561198091425629,14729979.5,6,0.0
76561198091426030,1054944.0,1,0.0
76561198091426502,12012722.7,13,0.0
76561198091429493,68064692.7,40,2.5
76561198091430250,18179194.900000002,20,0.0
76561198091433381,1362022.6,5,0.0
76561198091434225,121741883.89999999,58,1.7241379310344827
76561198091434552,0.0,1,0.0
76561198091436634,223576.2,3,0.0
76561198091437453,207229825.5,56,0.0
76561198091437797,1721605.3,1,0.0
76561198091438947,1420478.1,5,0.0
76561198091438969,0.0,1,0.0
76561198091445649,0.0,0,0.0
76561198091447148,46764434.3,53,0.0
76561198091447998,0.0,0,0.0
76561198091448711,0.0,25,4.0
76561198091450913,0.0,0,0.0
76561198091452787,0.0,0,0.0
76561198091454024,103620562.5,61,0.0
76561198091454218,0.0,0,0.0
76561198091454866,0.0,0,0.0
76561198091455051,15740.3,9,0.0
76561198091456637,0.0,0,0.0
76561198091456656,12886252.5,8,0.0
76561198091459562,11815684.7,10,0.0
76561198091461346,0.0,29,0.0
76561198091462219,15743724.0,8,0.0
76561198091462391,0.0,3,0.0
76561198091467967,630064.4,16,0.0
76561198091469248,0.0,0,0.0
76561198091469382,136915855.9,42,0.0
76561198091471408,12275271.6,28,0.0
76561198091472394,40727.799999999996,3,0.0
76561198091472656,0.0,0,0.0
76561198091476072,0.0,0,0.0
76561198091477487,0.0,0,0.0
76561198091479009,0.0,0,0.0
76561198091479250,132022086.5,111,0.0
76561198091482651,3116173.0,5,0.0
76561198091486299,0.0,0,0.0
76561198091488766,0.0,0,0.0
76561198091490622,381096927.7,156,0.641025641025641
76561198091491011,51855069.800000004,21,0.0
76561198091491495,14243037.3,7,14.285714285714285
76561198091492385,0.0,0,0.0
76561198091493184,0.0,0,0.0
76561198091494776,0.0,0,0.0
76561198091495222,0.0,0,0.0
76561198091497262,0.0,0,0.0
76561198091500950,989904.7999999999,3,0.0
76561198091505830,131725916.5,36,0.0
76561198091507052,131952874.5,78,0.0
76561198091508086,0.0,0,0.0
76561198091508747,2394825.4000000004,9,0.0
76561198091509294,13999443.2,29,0.0
76561198091509635,25988010.0,5,0.0
76561198091511785,116602913.60000001,51,0.0
76561198091512618,39675412.9,21,4.761904761904762
76561198091513055,0.0,0,0.0
76561198091514051,63874005.699999996,64,1.5625
76561198091515229,140215686.3,122,0.0
76561198091515601,26436280.1,33,3.0303030303030303
76561198091517022,4383251.9,35,0.0
76561198091517682,0.0,0,0.0
76561198091518774,39070294.3,50,2.0
76561198091519387,2880477.3000000003,6,0.0
76561198091524388,102897150.7,35,2.857142857142857
76561198091525449,0.0,0,0.0
76561198091526396,0.0,1,0.0
76561198091526444,53433373.900000006,53,0.0
76561198091527900,0.0,11,0.0
76561198091528305,39960.0,4,0.0
76561198091529855,0.0,4,0.0
76561198091531339,0.0,0,0.0
76561198091535815,0.0,0,0.0
76561198091537009,0.0,0,0.0
76561198091541208,7261311.6,13,0.0
76561198091542985,1718567.5,3,0.0
76561198091544150,70976928.39999999,40,0.0
76561198091548039,3365854.6,1,0.0
76561198091548646,0.0,0,0.0
76561198091548792,9059689.0,32,3.125
76561198091550180,11799794.5,8,0.0
76561198091555688,0.0,13,0.0
76561198091557631,0.0,1,0.0
76561198091557912,29385718.7,25,0.0
76561198091558466,0.0,0,0.0
76561198091561679,6921582.6,36,0.0
76561198091562392,1152811.0,5,0.0
76561198091563407,126053562.4,86,0.0
76561198091563430,0.0,0,0.0
76561198091564441,14176954.8,37,0.0
76561198091564702,0.0,0,0.0
76561198091565111,23579181.3,14,0.0
76561198091565486,0.0,0,0.0
76561198091565717,0.0,0,0.0
76561198091568877,136997772.6,83,0.0
76561198091569244,3365854.6,1,0.0
76561198091571269,40727057.3,25,0.0
76561198091572560,35458572.2,26,0.0
76561198091576862,0.0,0,0.0
76561198091580802,27612064.8,22,0.0
76561198091582959,57284499.8,37,0.0
76561198091583854,0.0,0,0.0
76561198091584671,3256214.4,5,0.0
76561198091584995,0.0,0,0.0
76561198091587691,0.0,0,0.0
76561198091589547,0.0,2,0.0
76561198091589936,3160862.2,20,0.0
76561198091590393,56306227.4,35,2.857142857142857
76561198091591293,0.0,0,0.0
76561198091592825,267864.3,3,0.0
76561198091593477,0.0,0,0.0
76561198091595845,0.0,0,0.0
76561198091595995,0.0,7,0.0
76561198091596677,4797.599999999999,3,0.0
76561198091596841,46943.0,1,0.0
76561198091599443,10942.7,4,0.0
76561198091599780,2334862.8000000003,3,0.0
76561198091604767,0.0,2,0.0
76561198091605281,102027224.3,48,2.083333333333333
76561198091606864,89168466.4,48,0.0
76561198091607389,0.0,0,0.0
76561198091609375,28449749.5,16,0.0
76561198091609401,0.0,0,0.0
76561198091610400,27538438.999999996,27,7.4074074074074066
76561198091611417,29546942.200000003,20,0.0
76561198091611587,0.0,11,0.0
76561198091612238,16892096.700000003,20,0.0
76561198091613577,0.0,0,0.0
76561198091615230,0.0,0,0.0
76561198091616893,0.0,0,0.0
76561198091617842,3102135.6999999997,8,0.0
76561198091618676,113897346.9,70,0.0
76561198091620120,0.0,1,0.0
76561198091620319,12558502.9,4,0.0
76561198091620717,4882448.9,32,3.125
76561198091621332,0.0,0,0.0
76561198091621558,1234182.5999999999,3,0.0
76561198091626032,39960.0,2,0.0
76561198091626790,147551724.7,45,0.0
76561198091626891,31764266.2,14,0.0
76561198091629435,48412692.6,75,0.0
76561198091629764,8007236.5,16,0.0
76561198091630542,0.0,0,0.0
76561198091630948,0.0,0,0.0
76561198091630990,0.0,41,0.0
76561198091631250,33490943.5,32,0.0
76561198091634136,550293.0,6,0.0
76561198091635356,0.0,0,0.0
76561198091636035,13155575.2,14,0.0
76561198091637868,138317518.4,62,1.6129032258064515
76561198091638558,193477840.9,66,0.0
76561198091638676,7115626.0,27,0.0
76561198091641334,0.0,0,0.0
76561198091641784,490462.7,12,0.0
76561198091642347,0.0,0,0.0
76561198091646080,176755477.6,86,1.1627906976744187
76561198091653203,3911484.6,15,0.0
76561198091653882,0.0,1,0.0
76561198091654383,0.0,0,0.0
76561198091654843,0.0,0,0.0
76561198091656366,0.0,0,0.0
76561198091657038,0.0,3,0.0
76561198091657819,0.0,1,0.0
76561198091658277,11598746.0,19,0.0
76561198091659460,8202603.399999999,2,0.0
76561198091661217,0.0,0,0.0
76561198091661357,5087235.1,5,0.0
76561198091661471,0.0,0,0.0
76561198091664122,69668682.5,66,0.0
76561198091665571,13744815.2,9,0.0
76561198091668864,0.0,0,0.0
76561198091670011,46088789.1,19,0.0
76561198091670310,14495018.9,18,0.0
76561198091671832,4252535.3,27,0.0
76561198091675325,0.0,0,0.0
76561198091675611,0.0,0,0.0
76561198091678851,0.0,0,0.0
76561198091681013,12659632.9,17,0.0
76561198091682043,3996.0,1,0.0
76561198091682568,320561916.7,183,5.46448087431694
76561198091683277,30888267.4,22,0.0
76561198091684965,0.0,0,0.0
76561198091687210,10942.7,2,0.0
76561198091688751,0.0,0,0.0
76561198091688762,36217944.3,83,0.0
76561198091690336,10942.7,4,0.0
76561198091690674,381957.1,9,0.0
76561198091692011,0.0,0,0.0
76561198091693073,0.0,0,0.0
76561198091694133,30904762.5,24,4.166666666666666
76561198091697114,38740492.9,36,0.0
76561198091697197,46309590.1,35,0.0
76561198091697899,0.0,1,0.0
76561198091698759,87829046.4,72,0.0
76561198091698782,39960.0,9,0.0
76561198091699788,0.0,0,0.0
76561198091703171,376328241.6,146,0.0
76561198091706211,61801042.699999996,59,0.0
76561198091707192,0.0,0,0.0
76561198091708965,0.0,0,0.0
76561198091709106,0.0,0,0.0
76561198091710192,32079158.200000003,22,4.545454545454546
76561198091712980,1006294.6,3,0.0
76561198091714349,13949952.9,52,1.9230769230769231
76561198091715707,91154.4,21,0.0
76561198091716538,0.0,0,0.0
76561198091717988,17498508.1,15,13.333333333333334
76561198091720232,85968030.4,39,0.0
76561198091720498,10994.5,18,0.0
76561198091721091,267250887.7,142,0.7042253521126761
76561198091721949,0.0,0,0.0
76561198091722897,267864.3,32,0.0
76561198091724798,10942.7,2,0.0
76561198091726764,71081266.39999999,103,0.0
76561198091727927,29147926.7,14,0.0
76561198091728764,288583.8,28,0.0
76561198091728871,39960.0,1,0.0
76561198091728899,0.0,0,0.0
76561198091730468,13446314.6,8,0.0
76561198091730605,2385817.3000000003,10,0.0
76561198091732926,0.0,0,0.0
76561198091733409,0.0,0,0.0
76561198091733633,92215240.1,41,2.4390243902439024
76561198091734152,0.0,1,0.0
76561198091734226,26639598.1,19,0.0
76561198091734917,28459281.2,19,0.0
76561198091736099,79317113.8,53,0.0
76561198091737233,10994.5,1,0.0
76561198091737586,0.0,0,0.0
76561198091737957,0.0,0,0.0
76561198091738673,158688326.1,63,1.5873015873015872
76561198091738997,2732232.1,38,0.0
76561198091739396,16347681.799999999,43,0.0
76561198091740788,0.0,3,0.0
76561198091740831,38816801.5,24,0.0
76561198091740887,0.0,15,0.0
76561198091741385,71949692.5,35,0.0
76561198091741812,0.0,0,0.0
76561198091742509,0.0,0,0.0
76561198091746830,45837277.199999996,29,0.0
76561198091750208,0.0,0,0.0
76561198091751581,0.0,3,0.0
76561198091751899,0.0,0,0.0
76561198091753142,0.0,2,0.0
76561198091754331,0.0,1,0.0
76561198091755029,0.0,0,0.0
76561198091756176,0.0,0,0.0
76561198091758715,42098566.5,33,0.0
76561198091759837,3776367.4000000004,10,0.0
76561198091761843,0.0,1,0.0
76561198091762766,14855014.0,10,0.0
76561198091763006,0.0,0,0.0
76561198091763503,139585814.1,37,0.0
76561198091763612,33116901.3,20,0.0
76561198091763868,0.0,0,0.0
76561198091764858,0.0,0,0.0
76561198091765083,0.0,11,0.0
76561198091765086,206226245.6,81,0.0
76561198091766405,0.0,0,0.0
76561198091769074,731949.7,29,0.0
76561198091769696,10987725.700000001,26,0.0
76561198091770962,26619625.799999997,44,0.0
76561198091771063,10942.7,5,0.0
76561198091773972,9545420.700000001,20,0.0
76561198091774488,1505174.1,6,0.0
76561198091774696,0.0,0,0.0
76561198091774799,25553571.4,22,0.0
76561198091775734,0.0,0,0.0
76561198091775864,0.0,3,0.0
76561198091776572,0.0,0,0.0
76561198091779143,27546718.200000003,11,0.0
76561198091780284,11905014.9,3,0.0
76561198091783122,0.0,0,0.0
76561198091785541,0.0,0,0.0
76561198091787009,50954.5,4,0.0
76561198091787257,10994.5,6,16.666666666666664
76561198091787623,35321368.400000006,15,0.0
76561198091788480,19463664.9,74,0.0
76561198091792179,2520776.7,1,0.0
76561198091792194,4071711.3,3,0.0
76561198091793997,0.0,0,0.0
76561198091794114,20265828.4,26,3.8461538461538463
76561198091795062,61976459.7,42,2.380952380952381
76561198091795338,0.0,0,0.0
76561198091800334,0.0,11,0.0
76561198091803620,68230849.6,47,0.0
76561198091804431,0.0,1,0.0
76561198091806663,55752.1,6,0.0
76561198091807019,0.0,2,0.0
76561198091807832,5096430.5,19,0.0
76561198091808864,2124673.2,1,0.0
76561198091809731,0.0,7,0.0
76561198091810178,228237531.29999998,87,0.0
76561198091810680,0.0,0,0.0
76561198091811744,27394440.3,12,0.0
76561198091813824,27000286.4,15,0.0
76561198091814693,0.0,0,0.0
76561198091815938,83947710.9,44,2.272727272727273
76561198091816512,394658.60000000003,3,0.0
76561198091817294,0.0,0,0.0
76561198091817995,0.0,0,0.0
76561198091823489,19019174.6,15,0.0
76561198091823844,220618234.5,117,0.0
76561198091825988,0.0,11,0.0
76561198091826904,0.0,0,0.0
76561198091827375,59123316.099999994,14,0.0
76561198091828640,0.0,0,0.0
76561198091830429,1600399.3,24,0.0
76561198091832841,48559999.7,21,4.761904761904762
76561198091833012,155882268.0,75,0.0
76561198091833491,17045808.0,23,0.0
76561198091834540,0.0,0,0.0
76561198091836347,61897.2,4,0.0
76561198091838521,12605100.799999999,14,0.0
76561198091844042,246552847.2,95,0.0
76561198091845365,0.0,0,0.0
76561198091845464,125496924.5,53,0.0
76561198091846641,5058217.8,2,0.0
76561198091848946,2667583.4000000004,2,0.0
76561198091850372,0.0,0,0.0
76561198091850650,35209018.699999996,52,0.0
76561198091851574,4062966.3999999994,5,0.0
76561198091852462,97523270.0,57,0.0
76561198091853211,106959211.0,16,0.0
76561198091859712,0.0,0,0.0
76561198091862925,51809920.9,17,0.0
76561198091863460,96874153.7,58,0.0
76561198091864278,94811990.10000001,42,0.0
76561198091866803,45904273.5,49,0.0
76561198091868909,5639223.0,10,20.0
76561198091872904,27290399.5,6,16.666666666666664
76561198091873822,181678.8,1,0.0
76561198091876603,1005834.3,7,0.0
76561198091878103,0.0,0,0.0
76561198091879883,0.0,0,0.0
76561198091880747,84546519.8,51,0.0
76561198091881224,0.0,1,0.0
76561198091883562,1236172.7,5,0.0
76561198091885741,39141079.9,18,0.0
76561198091885821,330946309.9,120,1.6666666666666667
76561198091887085,19361805.6,27,0.0
76561198091887406,6148006.5,7,0.0
76561198091888383,157242678.0,64,0.0
76561198091889578,0.0,0,0.0
76561198091890148,0.0,1,0.0
76561198091891969,84403190.8,41,0.0
76561198091893367,18199533.1,47,0.0
76561198091893545,0.0,2,0.0
76561198091893738,45314714.6,14,0.0
76561198091894628,14432175.6,32,0.0
76561198091894663,21937.2,2,0.0
76561198091895259,4411373.199999999,14,0.0
76561198091895613,13887052.899999999,7,0.0
76561198091898889,0.0,0,0.0
76561198091899291,0.0,0,0.0
76561198091900187,18670454.400000002,5,0.0
76561198091901556,14522355.299999999,23,0.0
76561198091903111,1590804.1999999997,7,0.0
76561198091906572,151267290.3,82,0.0
76561198091906788,0.0,0,0.0
76561198091908773,137418069.6,118,1.694915254237288
76561198091909813,0.0,0,0.0
76561198091910391,260806167.1,99,0.0
76561198091911652,2513479.7,5,0.0
76561198091913831,13837413.4,40,0.0
76561198091913914,53694746.6,27,0.0
76561198091914102,0.0,1,0.0
76561198091916055,19461187.5,5,0.0
76561198091917113,16375770.500000002,26,0.0
76561198091920136,4371413.199999999,1,0.0
76561198091920244,1065886.7,2,0.0
76561198091925380,28218851.4,30,0.0
76561198091925813,0.0,0,0.0
76561198091926245,0.0,0,0.0
76561198091927690,42957.0,3,0.0
76561198091928441,1765245.1,8,0.0
76561198091928999,0.0,0,0.0
76561198091930730,24487684.7,8,0.0
76561198091932775,1118484.3,12,0.0
76561198091932812,44856293.3,14,0.0
76561198091933490,10994.5,1,0.0
76561198091936904,267810.7,1,0.0
76561198091937354,0.0,1,0.0
76561198091938647,0.0,0,0.0
76561198091938654,100806360.8,110,0.0
76561198091940246,120550755.3,60,0.0
76561198091944271,41896711.9,24,0.0
76561198091944334,0.0,23,0.0
76561198091945283,0.0,0,0.0
76561198091945885,30642465.9,15,0.0
76561198091946981,0.0,0,0.0
76561198091947180,0.0,0,0.0
76561198091950237,7284789.0,16,6.25
76561198091952352,1939162.8000000003,15,0.0
76561198091954126,10479466.4,39,0.0
76561198091955922,0.0,0,0.0
76561198091956831,20393427.6,6,0.0
76561198091957055,0.0,0,0.0
76561198091962039,0.0,7,0.0
76561198091963309,10942.7,3,0.0
76561198091963878,7207920.600000001,12,0.0
76561198091966284,0.0,0,0.0
76561198091971500,0.0,0,0.0
76561198091972169,36665619.5,30,0.0
76561198091973414,1408996.7,2,0.0
76561198091974824,5652558.800000001,14,0.0
76561198091976678,62249130.300000004,72,0.0
76561198091978409,0.0,0,0.0
76561198091979082,11793112.5,8,0.0
76561198091980808,31412142.1,11,0.0
76561198091984838,38803013.0,9,0.0
76561198091985105,0.0,1,0.0
76561198091986289,26254505.0,11,9.090909090909092
76561198091986778,48292437.1,29,0.0
76561198091989884,0.0,0,0.0
76561198091995282,35982.0,2,0.0
76561198091997060,10121659.1,8,0.0
76561198091997192,32553935.900000002,27,0.0
76561198091999396,34608779.7,12,8.333333333333332
76561198091999535,0.0,0,0.0
76561198092002428,21143070.2,18,0.0
76561198092003647,3343412.4000000004,7,0.0
76561198092003845,58444846.8,45,0.0
76561198092005039,10942.7,1,0.0
76561198092005310,14873145.600000001,13,0.0
76561198092005436,110356186.3,48,2.083333333333333
76561198092005624,39960.0,6,0.0
76561198092005852,55700.3,3,0.0
76561198092006045,0.0,3,0.0
76561198092007881,0.0,0,0.0
76561198092009371,0.0,1,0.0
76561198092009382,24987.499999999996,2,0.0
76561198092009904,2205991.8000000003,13,0.0
76561198092013490,0.0,0,0.0
76561198092014890,0.0,0,0.0
76561198092015630,0.0,0,0.0
76561198092017453,0.0,0,0.0
76561198092017642,159373062.4,82,0.0
76561198092020961,12783564.1,9,11.11111111111111
76561198092021037,0.0,0,0.0
76561198092022439,0.0,1,0.0
76561198092022514,9151129.8,40,20.0
76561198092022903,1127034.0999999999,11,0.0
76561198092024467,0.0,11,0.0
76561198092026024,0.0,0,0.0
76561198092027057,3222574.2,15,0.0
76561198092030342,1154470.2,23,0.0
76561198092031565,0.0,0,0.0
76561198092036480,0.0,0,0.0
76561198092036674,0.0,0,0.0
76561198092038166,0.0,1,0.0
76561198092040009,0.0,0,0.0
76561198092044999,92697034.3,48,0.0
76561198092050517,179659029.4,81,1.2345679012345678
76561198092050813,0.0,0,0.0
76561198092052680,10994.5,6,0.0
76561198092053103,0.0,0,0.0
76561198092054106,0.0,0,0.0
76561198092056932,133618025.9,56,5.357142857142857
76561198092058037,0.0,0,0.0
76561198092058318,80131689.4,49,0.0
76561198092063339,104009473.9,62,1.6129032258064515
76561198092064357,7434937.8,17,5.88235294117647
76561198092064451,66796181.5,49,4.081632653061225
76561198092068521,7755583.1,38,2.631578947368421
76561198092070826,50902.7,2,0.0
76561198092078692,3249472.8,27,0.0
76561198092078915,0.0,0,0.0
76561198092079246,0.0,2,0.0
76561198092080782,52346827.3,52,0.0
76561198092081598,3773969.8000000003,6,0.0
76561198092083221,13638165.399999999,6,0.0
76561198092084120,61871302.8,37,5.405405405405405
76561198092085244,6010656.5,8,0.0
76561198092086266,45392339.6,45,0.0
76561198092086731,0.0,2,0.0
76561198092086975,51801.8,13,0.0
76561198092088260,52353.8,3,0.0
76561198092088771,56633639.900000006,21,0.0
76561198092089337,0.0,0,0.0
76561198092090602,88580659.7,100,0.0
76561198092096760,2821575.6,13,0.0
76561198092098534,19698106.4,20,0.0
76561198092099024,0.0,1,0.0
76561198092099507,1903843.7,10,0.0
76561198092101068,0.0,2,0.0
76561198092102162,14686640.1,6,0.0
76561198092104105,68449302.0,58,3.4482758620689653
76561198092105616,0.0,0,0.0
76561198092108305,0.0,1,0.0
76561198092111801,0.0,0,0.0
76561198092114416,189018568.6,111,0.9009009009009009
76561198092115192,0.0,1,0.0
76561198092115812,689255.2,3,0.0
76561198092118313,80644548.60000001,41,0.0
76561198092119822,95351923.7,24,0.0
76561198092120294,0.0,0,0.0
76561198092121309,10999066.1,7,0.0
76561198092122093,21977011.6,52,1.9230769230769231
76561198092123412,0.0,0,0.0
76561198092123834,44757.6,2,0.0
76561198092125711,0.0,0,0.0
76561198092131991,0.0,5,0.0
76561198092132719,9981124.5,19,0.0
76561198092135855,0.0,0,0.0
76561198092144357,715170.3999999999,5,0.0
76561198092144692,0.0,0,0.0
76561198092147553,0.0,0,0.0
76561198092148680,7805157.999999999,7,0.0
76561198092148962,10083897.799999999,21,4.761904761904762
76561198092149687,11859640.400000002,14,0.0
76561198092150873,122779993.3,59,0.0
76561198092151965,63734457.0,30,0.0
76561198092159170,12176170.3,3,0.0
76561198092159506,0.0,0,0.0
76561198092163978,2808268.7,11,0.0
76561198092166713,71577487.2,44,0.0
76561198092167356,22959413.7,15,0.0
76561198092169077,0.0,0,0.0
76561198092170723,76165867.8,17,0.0
76561198092172350,285248663.5,91,1.098901098901099
76561198092174715,0.0,0,0.0
76561198092174809,5300586.0,36,0.0
76561198092175470,418190.8,2,0.0
76561198092180432,39960.0,4,0.0
76561198092182190,0.0,1,0.0
76561198092182641,0.0,2,0.0
76561198092183089,0.0,1,0.0
76561198092183918,4016851.7,10,0.0
76561198092185400,71166673.1,26,0.0
76561198092187586,0.0,13,0.0
76561198092188227,0.0,0,0.0
76561198092188845,16518270.1,22,0.0
76561198092189841,33417044.8,24,0.0
76561198092191387,0.0,1,0.0
76561198092192361,39960.0,1,0.0
76561198092192969,71333347.5,23,0.0
76561198092194365,11259062.3,16,0.0
76561198092195295,24722159.8,35,0.0
